#Frame            rog     rog[Max]
    5838      24.3101      50.3996
    5839      24.3137      35.4795
    5840      24.4352      50.3858
    5841      24.3023      49.5348
    5842      24.2926      35.4560
    5843      24.1552      35.3155
    5844      24.3356      35.2101
    5845      24.2963      49.5708
    5846      24.2565      50.1781
    5847      24.3531      50.0647
    5848      24.3359      49.3686
    5849      24.2666      49.4248
    5850      24.3153      35.0320
    5851      24.3157      49.9381
    5852      24.3045      49.1862
    5853      24.3438      49.5617
    5854      24.3575      50.2268
    5855      24.4464      49.6011
    5856      24.4399      49.8606
    5857      24.4358      50.6556
    5858      24.4692      50.3747
    5859      24.4527      35.1716
    5860      24.4817      51.0783
    5861      24.4427      50.5191
    5862      24.3663      50.6657
    5863      24.3554      50.6179
    5864      24.3957      50.9178
    5865      24.3430      49.2017
    5866      24.3734      51.0168
    5867      24.4476      50.9196
    5868      24.4303      51.2563
    5869      24.4774      50.9092
    5870      24.3912      50.5905
    5871      24.5184      50.5138
    5872      24.4260      35.1571
    5873      24.4768      49.5578
    5874      24.3743      48.9696
    5875      24.3722      49.4773
    5876      24.4145      50.3919
    5877      24.4376      50.8018
    5878      24.2935      50.3744
    5879      24.3993      49.9194
    5880      24.4181      50.0407
    5881      24.4304      51.2223
    5882      24.4861      51.3624
    5883      24.5436      50.3341
    5884      24.3294      49.8301
    5885      24.4148      49.8946
    5886      24.4035      50.0759
    5887      24.4513      49.2945
    5888      24.4269      48.8822
    5889      24.4081      49.0882
    5890      24.3106      49.0372
    5891      24.4193      49.7772
    5892      24.3183      48.5926
    5893      24.3459      49.0699
    5894      24.4165      34.4084
    5895      24.3936      48.9385
    5896      24.4217      49.5892
    5897      24.4795      49.5476
    5898      24.4157      50.2867
    5899      24.2834      49.4281
    5900      24.3139      48.4101
    5901      24.3168      49.3993
    5902      24.2136      48.8578
    5903      24.3333      50.2921
    5904      24.3392      48.5302
    5905      24.2255      49.1346
    5906      24.2880      49.4121
    5907      24.2149      49.0900
    5908      24.2055      49.6555
    5909      24.2966      49.2639
    5910      24.2556      48.9775
    5911      24.3786      34.9349
    5912      24.2795      49.4058
    5913      24.3062      49.4118
    5914      24.3620      49.3924
    5915      24.4532      51.1648
    5916      24.4110      49.4322
    5917      24.3301      50.0575
    5918      24.3204      49.7501
    5919      24.2354      48.8657
    5920      24.1918      48.9751
    5921      24.2245      34.7772
    5922      24.1986      35.2633
    5923      24.2914      35.4291
    5924      24.1774      35.5435
    5925      24.2783      35.2618
    5926      24.2645      35.0727
    5927      24.2413      35.8661
    5928      24.2151      36.1299
    5929      24.2986      35.8741
    5930      24.2875      36.0400
    5931      24.3309      36.3696
    5932      24.3864      37.3540
    5933      24.4345      37.0985
    5934      24.4720      37.1441
    5935      24.5188      36.8032
    5936      24.5586      38.6382
    5937      24.5009      39.7220
    5938      24.4794      37.4865
    5939      24.4780      37.9439
    5940      24.4433      38.0888
    5941      24.4269      37.3389
    5942      24.3544      37.2419
    5943      24.2857      37.8187
    5944      24.2178      36.5618
    5945      24.3039      37.2045
    5946      24.2123      36.6281
    5947      24.2933      36.7995
    5948      24.2537      36.9795
    5949      24.3016      37.7417
    5950      24.2657      36.3381
    5951      24.2499      36.9030
    5952      24.2460      36.2448
    5953      24.2433      36.9932
    5954      24.2749      37.2145
    5955      24.3572      36.8834
    5956      24.2769      36.3676
    5957      24.1402      36.2066
    5958      24.1705      36.2940
    5959      24.2420      35.5943
    5960      24.1952      36.6299
    5961      24.1669      37.2022
    5962      24.0930      36.2917
    5963      23.9866      36.8172
    5964      24.0490      36.1914
    5965      24.2204      36.7995
    5966      24.2468      37.1142
    5967      24.1856      36.6156
    5968      24.1954      36.6719
    5969      24.2530      37.8790
    5970      24.2650      38.1760
    5971      24.2719      38.1775
    5972      24.3505      38.0574
    5973      24.1699      37.5660
    5974      24.2669      38.4082
    5975      24.2879      37.6902
    5976      24.1705      37.4720
    5977      24.1448      37.8785
    5978      24.2907      38.6977
    5979      24.2254      38.1368
    5980      24.1374      37.8554
    5981      24.2013      37.5297
    5982      24.3173      37.7806
    5983      24.2592      37.7655
    5984      24.0580      37.2003
    5985      24.2138      37.8341
    5986      24.4323      39.0740
    5987      24.4443      38.4220
    5988      24.4269      39.0414
    5989      24.2790      37.9885
    5990      24.2843      38.0309
    5991      24.2837      38.2168
    5992      24.3352      38.3075
    5993      24.3848      37.5645
    5994      24.3196      37.2538
    5995      24.3664      37.9373
    5996      24.4634      37.5128
    5997      24.3815      37.3164
    5998      24.2277      36.9813
    5999      24.2888      37.2623
    6000      24.3347      37.0841
    6001      24.4644      38.4513
    6002      24.3396      37.9689
    6003      24.4457      37.7477
    6004      24.3740      38.0956
    6005      24.5029      37.8801
    6006      24.4289      38.2874
    6007      24.5001      37.8913
    6008      24.4050      37.7977
    6009      24.4436      37.2796
    6010      24.4239      37.5830
    6011      24.4728      37.5274
    6012      24.4556      38.0213
    6013      24.4585      37.8775
    6014      24.4504      38.2078
    6015      24.4928      38.3311
    6016      24.4610      37.6547
    6017      24.5009      37.9992
    6018      24.3956      37.4763
    6019      24.5059      37.8095
    6020      24.5136      38.2292
    6021      24.4407      38.1178
    6022      24.3127      38.1330
    6023      24.4104      38.0285
    6024      24.2937      37.9775
    6025      24.2919      37.4569
    6026      24.3388      37.6709
    6027      24.4234      37.6454
    6028      24.4308      37.2369
    6029      24.4229      35.7199
    6030      24.5398      50.2587
    6031      24.4763      51.0106
    6032      24.4257      50.1664
    6033      24.4308      35.3925
    6034      24.3492      35.3425
    6035      24.3697      49.5325
    6036      24.4321      36.5927
    6037      24.3503      35.7075
    6038      24.5035      50.3865
    6039      24.3868      35.8766
    6040      24.4340      50.3060
    6041      24.4035      50.1269
    6042      24.5294      50.4962
    6043      24.4728      35.5703
    6044      24.6218      50.6038
    6045      24.5542      50.4441
    6046      24.3971      35.3445
    6047      24.4277      36.0510
    6048      24.5812      50.5070
    6049      24.4821      50.7292
    6050      24.4908      50.1198
    6051      24.3318      35.6462
    6052      24.4977      51.0788
    6053      24.4334      50.4350
    6054      24.5121      50.4186
    6055      24.5222      50.3804
    6056      24.4932      50.6888
    6057      24.4334      50.3944
    6058      24.3975      36.9713
    6059      24.5031      51.9154
    6060      24.4522      36.2840
    6061      24.4053      36.0817
    6062      24.5332      51.1702
    6063      24.4271      50.6901
    6064      24.5232      50.8751
    6065      24.6357      51.5994
    6066      24.5144      35.7941
    6067      24.4761      35.9530
    6068      24.5133      35.5779
    6069      24.4281      50.2503
    6070      24.4166      49.9553
    6071      24.4441      50.1870
    6072      24.4108      50.0491
    6073      24.4775      35.8570
    6074      24.6127      36.3961
    6075      24.4421      50.4101
    6076      24.2822      37.0916
    6077      24.4118      37.5390
    6078      24.4279      36.2855
    6079      24.4263      37.0972
    6080      24.5179      36.8689
    6081      24.4901      36.7542
    6082      24.3830      36.1804
    6083      24.4274      36.6482
    6084      24.3496      37.0012
    6085      24.3428      36.6593
    6086      24.4332      37.1663
    6087      24.3439      37.2612
    6088      24.3768      36.2328
    6089      24.4679      36.4066
    6090      24.4052      36.6936
    6091      24.4139      36.3445
    6092      24.3648      36.1037
    6093      24.2758      36.6952
    6094      24.3630      36.6607
    6095      24.3279      36.8378
    6096      24.3554      35.9547
    6097      24.4061      36.1330
    6098      24.3102      51.5847
    6099      24.3206      51.0324
    6100      24.4146      36.1423
    6101      24.3306      36.2801
    6102      24.3854      50.0200
    6103      24.3275      50.7976
    6104      24.3489      36.2747
    6105      24.2550      35.8403
    6106      24.2782      36.6614
    6107      24.3991      36.4221
    6108      24.2885      36.4591
    6109      24.3315      35.7157
    6110      24.2850      36.2382
    6111      24.3140      49.7934
    6112      24.4127      35.7644
    6113      24.3501      35.7685
    6114      24.4544      36.0926
    6115      24.4116      36.1649
    6116      24.3739      36.3930
    6117      24.4067      35.7550
    6118      24.3782      50.3090
    6119      24.4978      51.7408
    6120      24.6221      52.3835
    6121      24.6260      52.3024
    6122      24.5492      52.2285
    6123      24.4878      51.6333
    6124      24.5867      52.1405
    6125      24.5971      53.1806
    6126      24.5363      51.5897
    6127      24.5055      51.7865
    6128      24.4906      51.8991
    6129      24.5831      52.4068
    6130      24.4462      51.2401
    6131      24.4148      50.8788
    6132      24.4530      52.4909
    6133      24.3906      51.3380
    6134      24.3941      52.6190
    6135      24.4916      52.3988
    6136      24.4531      52.0129
    6137      24.4239      51.3676
    6138      24.3660      50.2692
    6139      24.3154      50.1322
    6140      24.3188      35.4736
    6141      24.3137      50.2908
    6142      24.3300      49.5192
    6143      24.4970      49.3761
    6144      24.5430      50.6147
    6145      24.3249      34.8859
    6146      24.3354      51.3934
    6147      24.3915      36.2794
    6148      24.4906      51.5797
    6149      24.4366      50.0845
    6150      24.4386      35.6172
    6151      24.4420      36.7619
    6152      24.3817      36.5315
    6153      24.3971      50.9161
    6154      24.4608      35.6404
    6155      24.4575      35.7046
    6156      24.5380      50.4347
    6157      24.5443      36.2736
    6158      24.4418      35.8019
    6159      24.4864      36.7240
    6160      24.4396      36.1531
    6161      24.4374      36.0646
    6162      24.5057      36.7292
    6163      24.4287      36.5184
    6164      24.4556      36.6566
    6165      24.5145      36.3628
    6166      24.5555      36.2525
    6167      24.5535      36.3412
    6168      24.4602      36.2036
    6169      24.4427      35.7351
    6170      24.4235      36.1037
    6171      24.6039      36.0674
    6172      24.5601      36.1141
    6173      24.4700      36.9155
    6174      24.4933      37.1416
    6175      24.4437      39.6541
    6176      24.4469      39.1729
    6177      24.4178      37.4535
    6178      24.4098      37.1572
    6179      24.4358      39.3171
    6180      24.3927      39.3735
    6181      24.3549      39.4030
    6182      24.3255      37.9986
    6183      24.3433      37.5361
    6184      24.4829      37.6444
    6185      24.4432      38.3665
    6186      24.4688      38.4159
    6187      24.4167      38.4333
    6188      24.3422      38.0561
    6189      24.2722      37.1453
    6190      24.3932      37.9974
    6191      24.4485      37.5618
    6192      24.5057      38.0946
    6193      24.4243      37.4317
    6194      24.4644      37.7157
    6195      24.4151      38.3135
    6196      24.4501      37.1572
    6197      24.5212      37.5477
    6198      24.5219      36.6363
    6199      24.4322      36.8660
    6200      24.4892      36.5210
    6201      24.4624      36.0946
    6202      24.5141      37.7635
    6203      24.3355      37.3424
    6204      24.4308      37.5731
    6205      24.5441      37.7956
    6206      24.5428      37.0484
    6207      24.5880      37.3712
    6208      24.5923      37.9996
    6209      24.6533      37.7444
    6210      24.6060      37.0256
    6211      24.5217      37.3231
    6212      24.5402      35.6397
    6213      24.5024      35.9671
    6214      24.3818      36.0395
    6215      24.3459      36.6205
    6216      24.4518      36.4076
    6217      24.4764      38.4972
    6218      24.5242      37.7235
    6219      24.4913      38.0266
    6220      24.5248      37.5903
    6221      24.5567      38.1883
    6222      24.5049      38.6908
    6223      24.5396      37.8367
    6224      24.5410      38.0724
    6225      24.5160      37.8424
    6226      24.4832      38.1824
    6227      24.4630      37.3783
    6228      24.5609      38.5677
    6229      24.6253      38.6805
    6230      24.5866      38.2449
    6231      24.4872      38.3774
    6232      24.4326      38.0949
    6233      24.5714      38.5611
    6234      24.5366      38.2935
    6235      24.6529      38.4861
    6236      24.5226      37.9453
    6237      24.5948      38.2989
    6238      24.5766      37.8902
    6239      24.6254      38.3999
    6240      24.6247      37.4596
    6241      24.6394      37.4005
    6242      24.6078      37.4278
    6243      24.5642      37.8109
    6244      24.6544      37.3665
    6245      24.6069      37.7060
    6246      24.6475      37.3101
    6247      24.5793      37.8262
    6248      24.5258      36.6597
    6249      24.6428      38.0398
    6250      24.5532      38.5162
    6251      24.5447      38.8383
    6252      24.6202      39.1550
    6253      24.5919      38.5023
    6254      24.7297      38.6884
    6255      24.6766      39.3058
    6256      24.5901      37.6965
    6257      24.5920      38.4994
    6258      24.4649      38.3035
    6259      24.4934      35.1734
    6260      24.5028      35.5831
    6261      24.3668      36.0475
    6262      24.2771      36.1515
    6263      24.4405      37.3793
    6264      24.3450      36.4850
    6265      24.4224      34.8464
    6266      24.4074      35.0038
    6267      24.2933      49.2685
    6268      24.3550      49.7345
    6269      24.3183      34.5668
    6270      24.3748      35.3412
    6271      24.4023      35.5087
    6272      24.3414      34.5706
    6273      24.4423      36.3393
    6274      24.4109      37.6256
    6275      24.4208      36.7035
    6276      24.3844      35.9898
    6277      24.4977      36.8767
    6278      24.4687      36.4913
    6279      24.4181      36.8726
    6280      24.3619      36.5322
    6281      24.3853      35.6656
    6282      24.3998      35.1689
    6283      24.3606      49.9070
    6284      24.4300      49.6881
    6285      24.4332      36.9588
    6286      24.5269      36.5321
    6287      24.5021      35.9918
    6288      24.5806      50.1091
    6289      24.6094      36.7278
    6290      24.5821      49.2226
    6291      24.4423      48.9248
    6292      24.4586      34.8864
    6293      24.5727      49.8098
    6294      24.6079      50.2780
    6295      24.6211      50.7250
    6296      24.5054      50.4636
    6297      24.4782      51.0070
    6298      24.4555      49.6984
    6299      24.5522      50.0329
    6300      24.4990      50.3259
    6301      24.5006      50.9020
    6302      24.5252      50.9160
    6303      24.5043      35.1070
    6304      24.4401      50.6822
    6305      24.5092      36.2639
    6306      24.4438      50.7355
    6307      24.3424      35.8258
    6308      24.2953      37.1664
    6309      24.2973      36.5990
    6310      24.2620      37.3652
    6311      24.3709      36.9376
    6312      24.3482      36.1652
    6313      24.3200      36.0619
    6314      24.3596      36.1945
    6315      24.2976      36.7774
    6316      24.3193      36.0324
    6317      24.3577      34.9332
    6318      24.3411      35.3689
    6319      24.2561      34.7863
    6320      24.2765      36.2572
    6321      24.3701      34.9334
    6322      24.3621      48.0457
    6323      24.3570      46.6905
    6324      24.2835      33.9106
    6325      24.2240      33.8391
    6326      24.3336      36.9944
    6327      24.3240      36.0232
    6328      24.3020      37.1701
    6329      24.3364      37.3851
    6330      24.3374      37.1332
    6331      24.3851      36.6796
    6332      24.3647      37.9277
    6333      24.3170      36.7302
    6334      24.3460      36.6377
    6335      24.2779      37.4065
    6336      24.2876      37.4347
    6337      24.3349      37.5652
    6338      24.4521      36.3146
    6339      24.3756      37.3021
    6340      24.3897      36.7219
    6341      24.4200      37.9528
    6342      24.4299      37.3076
    6343      24.3040      37.6894
    6344      24.3050      38.2562
    6345      24.3393      37.8299
    6346      24.3357      37.4128
    6347      24.3017      37.3919
    6348      24.3594      37.6277
    6349      24.3335      37.4446
    6350      24.3099      37.9865
    6351      24.4323      37.1978
    6352      24.4066      37.6809
    6353      24.4819      36.3049
    6354      24.3962      36.4763
    6355      24.4524      37.1940
    6356      24.4653      36.8811
    6357      24.4617      36.5798
    6358      24.4969      36.9552
    6359      24.4416      36.9279
    6360      24.3919      35.7725
    6361      24.3739      36.1480
    6362      24.3280      36.5513
    6363      24.4091      37.5823
    6364      24.3689      36.6639
    6365      24.3649      36.8607
    6366      24.4677      37.0424
    6367      24.5313      38.2120
    6368      24.4115      36.8367
    6369      24.3637      36.9914
    6370      24.3980      36.9444
    6371      24.3910      37.3528
    6372      24.3590      37.1615
    6373      24.4043      36.5718
    6374      24.5440      37.3327
    6375      24.4257      36.5116
    6376      24.4816      37.3308
    6377      24.4498      36.6970
    6378      24.4799      36.4208
    6379      24.4967      37.1222
    6380      24.4025      35.3322
    6381      24.4628      36.1659
    6382      24.4264      35.8955
    6383      24.4392      34.9291
    6384      24.4700      50.0504
    6385      24.3608      48.9267
    6386      24.3804      49.6055
    6387      24.3404      49.0267
    6388      24.3118      35.3285
    6389      24.2494      34.1829
    6390      24.4269      49.9859
    6391      24.3237      33.8268
    6392      24.4276      50.1383
    6393      24.3777      50.0974
    6394      24.4303      49.7108
    6395      24.3055      37.3711
    6396      24.2868      36.7535
    6397      24.3113      36.4239
    6398      24.3566      36.5582
    6399      24.4403      37.5121
    6400      24.3422      37.0389
    6401      24.3136      37.0443
    6402      24.3440      36.7164
    6403      24.3581      36.2970
    6404      24.2691      37.9921
    6405      24.4563      37.8155
    6406      24.4602      37.4977
    6407      24.4209      37.5159
    6408      24.4126      38.7822
    6409      24.3864      38.3216
    6410      24.3693      38.0389
    6411      24.4199      37.3042
    6412      24.3298      37.5488
    6413      24.4204      37.9067
    6414      24.3351      36.1891
    6415      24.2644      38.0568
    6416      24.3690      38.2157
    6417      24.3619      36.9579
    6418      24.4534      38.2243
    6419      24.4563      38.1769
    6420      24.4036      36.7420
    6421      24.3452      37.3355
    6422      24.4423      37.3191
    6423      24.3320      37.1320
    6424      24.3448      37.1592
    6425      24.2298      36.8199
    6426      24.1850      37.2182
    6427      24.3283      37.6147
    6428      24.3403      38.1788
    6429      24.2781      37.3302
    6430      24.2774      37.7403
    6431      24.3045      37.3555
    6432      24.2908      36.6454
    6433      24.3784      38.1359
    6434      24.3658      38.3427
    6435      24.2937      37.8321
    6436      24.4446      37.7935
    6437      24.2514      35.6344
    6438      24.3331      35.0069
    6439      24.2855      36.7433
    6440      24.3254      36.7701
    6441      24.3915      38.1643
    6442      24.4040      36.7581
    6443      24.4393      37.2237
    6444      24.4307      36.5138
    6445      24.3687      36.6360
    6446      24.4735      37.4416
    6447      24.3824      36.5361
    6448      24.3527      37.2355
    6449      24.3812      37.0858
    6450      24.3363      36.5699
    6451      24.4328      36.4401
    6452      24.4778      37.8638
    6453      24.3588      38.2611
    6454      24.4506      38.5464
    6455      24.3746      38.3946
    6456      24.2947      38.1842
    6457      24.2740      36.4459
    6458      24.3237      36.2152
    6459      24.3643      36.4604
    6460      24.3279      35.1525
    6461      24.2819      34.3052
    6462      24.3799      35.4652
    6463      24.3866      36.4717
    6464      24.4033      37.8795
    6465      24.3918      36.5620
    6466      24.3438      36.3270
    6467      24.5144      37.2481
    6468      24.5269      37.0958
    6469      24.5225      36.4012
    6470      24.4699      35.9454
    6471      24.6258      50.9617
    6472      24.3828      35.1980
    6473      24.3701      36.5219
    6474      24.4577      36.9540
    6475      24.4520      48.8763
    6476      24.4292      49.0207
    6477      24.3129      48.7811
    6478      24.3019      48.4771
    6479      24.2495      48.2759
    6480      24.3175      48.2909
    6481      24.3502      49.3232
    6482      24.3042      35.4105
    6483      24.3996      50.8159
    6484      24.4596      49.8385
    6485      24.3554      50.6163
    6486      24.4397      50.1061
    6487      24.4126      50.3678
    6488      24.4221      51.2385
    6489      24.4868      50.7956
    6490      24.4409      51.1335
    6491      24.5886      35.1365
    6492      24.4521      49.4042
    6493      24.3425      48.9451
    6494      24.4506      48.7259
    6495      24.4929      48.2264
    6496      24.4990      49.0688
    6497      24.4427      50.1150
    6498      24.5551      51.7513
    6499      24.6519      50.2823
    6500      24.4797      49.8796
    6501      24.4777      49.1986
    6502      24.6252      50.7521
    6503      24.5392      51.5228
    6504      24.5802      50.8566
    6505      24.5725      51.0620
    6506      24.6057      51.3929
    6507      24.5321      49.9361
    6508      24.5748      50.9013
    6509      24.5204      49.3982
    6510      24.5908      50.1695
    6511      24.6890      50.9000
    6512      24.5301      50.4676
    6513      24.4654      34.5109
    6514      24.3979      34.5096
    6515      24.4741      35.3309
    6516      24.4317      49.4819
    6517      24.3468      49.3317
    6518      24.4328      51.0578
    6519      24.4289      50.9141
    6520      24.4815      50.4785
    6521      24.3431      49.8134
    6522      24.4596      49.8718
    6523      24.4528      50.3465
    6524      24.4900      49.9030
    6525      24.5075      49.7667
    6526      24.5507      50.5299
    6527      24.5172      50.0838
    6528      24.4650      49.6395
    6529      24.4593      49.9998
    6530      24.5360      50.2644
    6531      24.6543      51.4833
    6532      24.5874      49.9535
    6533      24.4730      49.4175
    6534      24.5288      49.2549
    6535      24.5549      50.2671
    6536      24.5086      49.1582
    6537      24.5841      50.5550
    6538      24.5257      49.6052
    6539      24.5688      49.3893
    6540      24.5032      49.2823
    6541      24.5505      49.7591
    6542      24.5873      50.7878
    6543      24.5766      51.3548
    6544      24.5107      49.6212
    6545      24.5746      49.3120
    6546      24.5267      48.5791
    6547      24.4736      48.3828
    6548      24.4567      48.4872
    6549      24.4756      49.2968
    6550      24.4681      37.2442
    6551      24.5273      39.4221
    6552      24.5754      50.0675
    6553      24.4970      35.1617
    6554      24.3930      33.7931
    6555      24.4154      47.3467
    6556      24.4382      47.5667
    6557      24.4545      48.1715
    6558      24.6092      49.3630
    6559      24.5699      48.9626
    6560      24.5294      34.5471
    6561      24.6271      35.2565
    6562      24.5924      35.4224
    6563      24.5540      36.6407
    6564      24.5882      37.5278
    6565      24.5690      37.6683
    6566      24.5803      36.8803
    6567      24.6146      36.2637
    6568      24.6374      35.7124
    6569      24.5838      35.7925
    6570      24.5605      34.8933
    6571      24.4496      35.5136
    6572      24.4670      35.3532
    6573      24.5512      35.3512
    6574      24.5524      35.4022
    6575      24.4625      34.6522
    6576      24.5779      49.6764
    6577      24.4830      35.5707
    6578      24.4443      35.9499
    6579      24.5121      35.9377
    6580      24.4943      34.6173
    6581      24.3934      48.7258
    6582      24.4997      48.8805
    6583      24.5415      48.6429
    6584      24.5821      47.9624
    6585      24.6606      37.4001
    6586      24.5854      35.1133
    6587      24.5466      36.2657
    6588      24.4962      33.9055
    6589      24.4841      47.1084
    6590      24.4354      36.2969
    6591      24.4402      49.6991
    6592      24.4926      36.0477
    6593      24.4764      49.5844
    6594      24.5734      50.2980
    6595      24.5755      50.1734
    6596      24.3827      35.7675
    6597      24.5497      48.7801
    6598      24.4927      48.7102
    6599      24.5309      47.6476
    6600      24.5676      47.4682
    6601      24.5007      48.0965
    6602      24.5679      48.7378
    6603      24.4837      49.4622
    6604      24.4609      48.8269
    6605      24.5246      48.7966
    6606      24.6475      50.3923
    6607      24.5950      50.0132
    6608      24.6412      50.1663
    6609      24.6559      51.4474
    6610      24.6264      51.5589
    6611      24.5796      50.3543
    6612      24.5855      50.1274
    6613      24.5624      50.1676
    6614      24.5563      49.2575
    6615      24.5457      49.7549
    6616      24.5857      49.3791
    6617      24.5923      49.5324
    6618      24.5839      49.2002
    6619      24.6150      50.4490
    6620      24.5516      49.3921
    6621      24.4865      48.7120
    6622      24.5725      49.5446
    6623      24.5213      49.1093
    6624      24.5042      47.7139
    6625      24.4051      48.2643
    6626      24.5032      48.2887
    6627      24.4705      48.1593
    6628      24.5613      48.9805
    6629      24.6024      49.1793
    6630      24.6359      49.3949
    6631      24.7662      49.9113
    6632      24.6223      49.8979
    6633      24.5145      50.1042
    6634      24.6771      51.2339
    6635      24.5156      50.2360
    6636      24.4321      50.1166
    6637      24.5476      51.2948
    6638      24.5667      51.0848
    6639      24.5725      51.7698
    6640      24.6067      37.4900
    6641      24.6029      36.9134
    6642      24.5570      51.2719
    6643      24.6966      51.5880
    6644      24.7596      36.9043
    6645      24.7917      51.4737
    6646      24.7168      36.3973
    6647      24.5896      50.9531
    6648      24.6089      51.3344
    6649      24.8554      37.0488
    6650      24.8352      52.4247
    6651      24.7779      51.9739
    6652      24.7001      52.2114
    6653      24.7417      51.2890
    6654      24.7664      50.9075
    6655      24.7044      51.5467
    6656      24.6644      36.1215
    6657      24.6287      36.1082
    6658      24.6094      35.2423
    6659      24.6619      35.7620
    6660      24.6366      36.0217
    6661      24.6517      49.6679
    6662      24.5907      50.0291
    6663      24.4483      49.9952
    6664      24.5802      50.4355
    6665      24.6606      36.5860
    6666      24.5717      49.1404
    6667      24.6113      36.3229
    6668      24.6267      35.4134
    6669      24.6666      35.7027
    6670      24.5815      35.1124
    6671      24.4657      36.1275
    6672      24.4722      37.7347
    6673      24.5104      36.5420
    6674      24.6168      36.1280
    6675      24.6622      37.4092
    6676      24.5966      37.5337
    6677      24.5400      37.7348
    6678      24.6939      37.9492
    6679      24.7216      38.0560
    6680      24.6279      39.5633
    6681      24.8524      38.7007
    6682      24.7385      39.7639
    6683      24.8255      38.1259
    6684      24.8381      40.2886
    6685      24.9397      38.9891
    6686      24.7968      40.1041
    6687      24.7901      39.6563
    6688      24.8185      38.7628
    6689      24.7898      37.9432
    6690      24.7681      39.1200
    6691      24.8018      38.4548
    6692      24.7441      40.6156
    6693      24.6917      38.9853
    6694      24.6602      39.6539
    6695      24.6789      39.1259
    6696      24.6442      38.7202
    6697      24.7144      38.5802
    6698      24.6284      36.6875
    6699      24.8048      39.5046
    6700      24.8001      36.6719
    6701      24.8568      39.2941
    6702      24.7493      38.0494
    6703      24.8718      36.5951
    6704      24.7144      36.8640
    6705      24.8379      37.4483
    6706      24.8439      37.7610
    6707      24.7798      38.7265
    6708      24.8103      38.8724
    6709      24.6980      37.0027
    6710      24.7282      37.6791
    6711      24.7420      36.5683
    6712      24.7112      36.5637
    6713      24.7161      37.1446
    6714      24.6015      36.7220
    6715      24.6341      37.3183
    6716      24.4773      36.1347
    6717      24.5593      36.0285
    6718      24.6352      37.4666
    6719      24.6567      36.0643
    6720      24.5884      36.4305
    6721      24.5803      36.5563
    6722      24.5677      35.3237
    6723      24.6190      35.7954
    6724      24.5780      48.3552
    6725      24.5553      34.4877
    6726      24.4904      47.2941
    6727      24.4987      35.0565
    6728      24.5547      34.5639
    6729      24.5124      35.1249
    6730      24.4547      35.4899
    6731      24.4711      35.1193
    6732      24.5523      34.8836
    6733      24.4154      49.2494
    6734      24.5156      49.1397
    6735      24.5347      37.7099
    6736      24.6047      36.1226
    6737      24.5762      35.7443
    6738      24.3828      36.1220
    6739      24.4537      35.9492
    6740      24.4262      34.7864
    6741      24.4394      34.9954
    6742      24.4503      34.3011
    6743      24.4311      35.7405
    6744      24.4920      37.8613
    6745      24.4097      38.8979
    6746      24.3388      37.3922
    6747      24.3663      37.8517
    6748      24.4211      37.7757
    6749      24.4294      36.3709
    6750      24.4674      37.3371
    6751      24.4668      36.4507
    6752      24.5378      36.4435
    6753      24.4796      36.0505
    6754      24.4102      35.8729
    6755      24.4220      36.3426
    6756      24.4583      36.5044
    6757      24.3710      35.6777
    6758      24.4298      36.1256
    6759      24.4387      36.0783
    6760      24.5760      36.3922
    6761      24.6065      36.0585
    6762      24.5404      36.5073
    6763      24.4360      38.1868
    6764      24.3960      35.6018
    6765      24.5295      37.5074
    6766      24.3871      37.5181
    6767      24.3533      37.5391
    6768      24.3006      37.0592
    6769      24.2688      35.8069
    6770      24.3557      36.0052
    6771      24.3521      35.5167
    6772      24.5029      35.7340
    6773      24.4880      50.3984
    6774      24.4442      36.3429
    6775      24.4698      36.7678
    6776      24.5427      36.9828
    6777      24.5640      37.4147
    6778      24.5703      36.0192
    6779      24.4973      36.5156
    6780      24.5457      36.3361
    6781      24.4309      36.1009
    6782      24.5354      35.9672
    6783      24.5191      36.3088
    6784      24.4581      35.3036
    6785      24.5316      37.2380
    6786      24.5087      36.0282
    6787      24.5129      36.6434
    6788      24.4130      36.0046
    6789      24.4259      50.3095
    6790      24.5883      35.9935
    6791      24.5112      36.7160
    6792      24.4290      37.2043
    6793      24.4435      34.7608
    6794      24.5052      36.5178
    6795      24.5170      37.4224
    6796      24.4506      36.2779
    6797      24.4708      37.4881
    6798      24.4788      35.8321
    6799      24.5202      36.1969
    6800      24.4568      35.6587
    6801      24.5723      36.7249
    6802      24.6282      37.0778
    6803      24.5887      37.1618
    6804      24.5990      37.2873
    6805      24.5500      38.1017
    6806      24.5814      37.7482
    6807      24.6079      37.3245
    6808      24.5849      36.9225
    6809      24.6174      35.8825
    6810      24.5609      36.2019
    6811      24.6137      36.1305
    6812      24.6610      36.6440
    6813      24.5801      37.0778
    6814      24.4825      36.5537
    6815      24.5192      51.6022
    6816      24.5124      51.6273
    6817      24.5661      50.1537
    6818      24.4889      50.3900
    6819      24.3887      49.0943
    6820      24.6056      36.0241
    6821      24.4659      36.4299
    6822      24.5134      35.8235
    6823      24.4425      50.4780
    6824      24.5710      36.0860
    6825      24.3883      35.4725
    6826      24.5452      51.7795
    6827      24.4837      51.0798
    6828      24.3397      36.5399
    6829      24.2732      36.1667
    6830      24.4439      35.8458
    6831      24.5049      36.8851
    6832      24.5895      37.3434
    6833      24.4859      51.2420
    6834      24.4707      35.7675
    6835      24.3466      36.2112
