#Frame            RoG     RoG[Max]
   26638      24.1407      43.2591
   26639      24.0902      43.5406
   26640      24.1751      43.5296
   26641      24.1565      43.1899
   26642      24.1649      43.7119
   26643      24.1492      43.4532
   26644      24.2144      44.5532
   26645      24.1992      43.8065
   26646      24.1593      43.8130
   26647      24.1356      44.2231
   26648      24.0644      43.5048
   26649      24.0690      43.6520
   26650      24.0359      43.5102
   26651      24.0544      43.3773
   26652      23.9676      43.4563
   26653      24.0068      43.2893
   26654      23.9652      42.9537
   26655      23.9183      43.2721
   26656      23.9903      43.4520
   26657      23.9675      43.3337
   26658      24.0579      43.8300
   26659      24.0485      43.7005
   26660      23.9637      43.4630
   26661      24.0270      43.7538
   26662      24.0031      43.5648
   26663      24.0545      44.1918
   26664      23.9713      43.8732
   26665      23.8805      43.5055
   26666      23.8962      43.4148
   26667      23.9468      43.4295
   26668      23.8910      43.0998
   26669      24.0056      43.2822
   26670      23.8907      43.3531
   26671      23.8758      44.6552
   26672      23.8570      43.2203
   26673      23.8411      43.6934
   26674      23.9527      43.6885
   26675      23.9393      43.6617
   26676      23.9621      44.0052
   26677      24.0574      44.7215
   26678      23.9890      43.9748
   26679      23.9652      43.3852
   26680      24.0000      43.2276
   26681      23.9689      43.7121
   26682      23.9372      43.2473
   26683      24.0154      44.2041
   26684      23.8877      43.8903
   26685      23.8761      43.2293
   26686      23.9303      43.5486
   26687      23.9717      43.9368
   26688      23.8832      44.0076
   26689      23.9804      44.2944
   26690      24.0076      44.2696
   26691      23.9571      43.5790
   26692      23.9275      43.4893
   26693      23.9423      43.5208
   26694      23.9401      43.3496
   26695      23.9103      43.3981
   26696      24.0285      42.9664
   26697      24.0264      43.5036
   26698      24.0549      43.0884
   26699      24.0752      43.3514
   26700      24.0555      43.1674
   26701      23.9938      43.3634
   26702      24.0252      43.3869
   26703      23.9898      43.4331
   26704      23.9696      43.1367
   26705      24.1009      43.9624
   26706      24.0173      43.6812
   26707      24.0412      43.8452
   26708      24.0963      43.8961
   26709      23.9286      43.6697
   26710      23.9573      43.0966
   26711      23.9929      43.0752
   26712      24.0368      43.8876
   26713      23.9385      42.9067
   26714      24.1328      43.3470
   26715      24.1748      43.0860
   26716      24.1961      43.2978
   26717      24.1908      44.1816
   26718      24.2235      43.8085
   26719      24.2071      43.6975
   26720      24.1911      43.9438
   26721      24.2029      43.8566
   26722      24.2322      43.8925
   26723      24.1622      43.7746
   26724      24.2572      43.6384
   26725      24.3006      43.8667
   26726      24.2275      43.9834
   26727      24.2593      43.8324
   26728      24.1452      43.4957
   26729      24.0469      43.6140
   26730      24.0145      44.1824
   26731      23.9256      44.0494
   26732      23.9738      43.5283
   26733      24.0744      43.3379
   26734      24.0664      43.3904
   26735      23.9429      43.2866
   26736      23.9826      43.3522
   26737      24.0276      43.9077
   26738      24.0096      44.0988
   26739      24.0236      43.3804
   26740      23.8918      43.1325
   26741      23.9396      43.4991
   26742      24.0270      43.7771
   26743      23.9507      43.9446
   26744      23.8915      43.5359
   26745      23.8338      43.2170
   26746      23.8140      43.5329
   26747      23.7560      43.0697
   26748      23.7940      43.0759
   26749      23.9106      43.2214
   26750      23.9962      43.3222
   26751      23.9813      43.5788
   26752      23.8611      43.7706
   26753      24.0049      43.8055
   26754      24.0094      43.9482
   26755      23.8890      43.8246
   26756      23.9443      44.0830
   26757      23.9024      43.9813
   26758      24.0057      44.3797
   26759      24.0444      43.6960
   26760      23.9606      43.4307
   26761      23.9923      42.9892
   26762      24.0620      43.8396
   26763      24.0573      44.4621
   26764      24.0709      44.6232
   26765      24.0777      44.4877
   26766      24.1299      44.4705
   26767      24.0251      43.8789
   26768      23.9114      44.0061
   26769      23.9834      44.2033
   26770      24.0153      43.6280
   26771      24.0276      43.8528
   26772      24.0395      44.2984
   26773      23.9116      44.0100
   26774      24.0006      44.1678
   26775      23.9282      43.6134
   26776      23.9730      43.4681
   26777      23.8797      43.6041
   26778      24.0081      43.8376
   26779      23.8534      43.4156
   26780      23.8245      43.1651
   26781      23.8722      43.3256
   26782      23.9183      43.7656
   26783      23.8959      44.1279
   26784      23.8912      43.6376
   26785      23.7677      44.0110
   26786      23.7594      44.4869
   26787      23.7703      44.7110
   26788      23.7797      44.3242
   26789      23.8026      44.6301
   26790      23.7996      44.0938
   26791      23.8574      43.7066
   26792      23.7127      43.7092
   26793      23.7660      43.4814
   26794      23.7820      43.9375
   26795      23.7990      43.8077
   26796      23.7624      44.1390
   26797      23.8183      44.2323
   26798      23.8135      43.6776
   26799      23.7102      44.1494
   26800      23.7514      44.9305
   26801      23.7461      45.2011
   26802      23.7949      44.4498
   26803      23.8711      44.1976
   26804      23.7880      44.4202
   26805      23.8412      44.6973
   26806      23.7667      44.9788
   26807      23.7203      44.5639
   26808      23.6666      43.7282
   26809      23.7006      44.2656
   26810      23.7887      44.5477
   26811      23.6965      44.7292
   26812      23.7033      44.2177
   26813      23.7982      44.0386
   26814      23.7774      44.7305
   26815      23.8863      45.2450
   26816      23.7598      43.9359
   26817      23.7146      44.3997
   26818      23.7303      44.1913
   26819      23.7211      43.4837
   26820      23.8153      43.5331
   26821      23.6673      43.0630
   26822      23.6387      43.3770
   26823      23.7289      43.6916
   26824      23.8284      43.9111
   26825      23.9198      44.3098
   26826      23.7788      44.3929
   26827      23.8589      43.8793
   26828      23.7899      43.7845
   26829      23.9000      44.2903
   26830      23.7715      44.6107
   26831      23.7127      43.6421
   26832      23.7652      43.9488
   26833      23.6787      44.1795
   26834      23.7624      44.6290
   26835      23.7854      44.0738
   26836      23.7420      44.5701
   26837      23.7067      43.8411
   26838      23.7357      44.3007
   26839      23.7922      44.5886
   26840      23.8483      44.9819
   26841      23.7518      44.5487
   26842      23.7850      44.0055
   26843      23.6929      43.8243
   26844      23.6865      43.1125
   26845      23.7319      43.4746
   26846      23.5972      43.9284
   26847      23.6755      44.1110
   26848      23.6770      43.8134
   26849      23.6181      43.6675
   26850      23.6727      43.5678
   26851      23.5892      43.2394
   26852      23.7902      43.9209
   26853      23.7381      44.0637
   26854      23.7126      43.6780
   26855      23.7118      43.7598
   26856      23.8413      43.7023
   26857      23.7508      43.9931
   26858      23.7112      43.5943
   26859      23.8193      44.1434
   26860      23.6626      44.2901
   26861      23.6875      44.8207
   26862      23.6879      44.3150
   26863      23.6654      44.4262
   26864      23.7425      45.3578
   26865      23.8000      44.6255
   26866      23.8187      44.6205
   26867      23.8562      44.5357
   26868      23.7156      44.2256
   26869      23.6799      44.4992
   26870      23.6710      43.9503
   26871      23.7128      43.7507
   26872      23.7190      43.3628
   26873      23.6671      43.5382
   26874      23.8197      43.7246
   26875      23.7579      43.5207
   26876      23.7767      43.6954
   26877      23.8965      44.2687
   26878      23.7167      43.7660
   26879      23.6932      43.8296
   26880      23.5533      43.4794
   26881      23.6750      43.3000
   26882      23.5852      44.6055
   26883      23.7020      44.1891
   26884      23.6894      43.6443
   26885      23.7728      43.8319
   26886      23.6499      43.2857
   26887      23.7913      43.7743
   26888      23.8315      43.6443
   26889      23.8974      43.9450
   26890      23.9050      43.7090
   26891      23.8312      43.5322
   26892      23.7884      43.9449
   26893      23.7482      43.6424
   26894      23.8489      43.9670
   26895      23.8504      43.6787
   26896      23.8884      43.7582
   26897      23.8218      43.4020
   26898      23.8686      43.4368
   26899      23.8542      43.3331
   26900      23.7334      42.8243
   26901      23.8108      43.3307
   26902      23.8316      43.3260
   26903      23.8814      43.6973
   26904      23.8776      43.7051
   26905      23.8060      43.4622
   26906      23.7911      43.8150
   26907      23.7996      43.0208
   26908      23.7301      43.1329
   26909      23.7994      43.9641
   26910      23.7587      43.2640
   26911      23.7591      43.6220
   26912      23.7096      43.2730
   26913      23.6920      43.1795
   26914      23.7067      43.2872
   26915      23.6752      43.2819
   26916      23.8354      44.0678
   26917      23.7823      43.2653
   26918      23.8274      43.5888
   26919      23.8049      43.6875
   26920      23.8580      43.2144
   26921      23.8827      43.1253
   26922      23.7560      42.9637
   26923      23.8160      42.8196
   26924      23.7024      43.2696
   26925      23.8210      43.0554
   26926      23.7076      42.8757
   26927      23.7130      42.6367
   26928      23.6766      42.6745
   26929      23.5952      42.5478
   26930      23.7651      43.0704
   26931      23.7113      43.2038
   26932      23.6181      43.3363
   26933      23.5164      43.1661
   26934      23.7605      43.2947
   26935      23.7844      43.2806
   26936      23.7512      43.0636
   26937      23.6779      42.6908
   26938      23.7865      43.2383
   26939      23.7776      42.9802
   26940      23.8105      43.7022
   26941      23.7175      43.8732
   26942      23.7108      43.5011
   26943      23.7432      43.7219
   26944      23.7170      43.1785
   26945      23.8866      43.8282
   26946      23.8440      43.5734
   26947      23.7678      42.9763
   26948      23.8211      43.0056
   26949      23.9177      43.4702
   26950      23.8187      43.5194
   26951      23.8740      43.3910
   26952      23.8534      43.7816
   26953      23.8225      43.4439
   26954      23.9330      43.4213
   26955      23.8528      43.3183
   26956      23.9024      43.3430
   26957      23.9761      44.2842
   26958      23.9036      44.0013
   26959      23.7455      43.1107
   26960      23.8364      43.4291
   26961      23.7394      43.4070
   26962      23.7686      43.2206
   26963      23.9217      42.8838
   26964      23.9132      43.3485
   26965      23.9594      43.2686
   26966      24.0004      43.2523
   26967      23.9927      43.1092
   26968      23.9973      43.1045
   26969      24.0224      42.9994
   26970      24.0631      43.0543
   26971      24.0779      42.8940
   26972      24.0973      43.1557
   26973      24.0758      43.1468
   26974      24.0332      42.6379
   26975      24.0928      42.8525
   26976      24.0243      43.1112
   26977      24.0255      42.9161
   26978      24.0406      43.4734
   26979      24.0746      43.5808
   26980      23.9672      43.1471
   26981      23.9621      43.0097
   26982      23.9670      43.6962
   26983      23.9609      43.1710
   26984      23.9221      43.0203
   26985      24.0358      43.2573
   26986      23.9249      42.7218
   26987      23.9316      43.3023
   26988      23.9401      42.7808
   26989      23.9139      42.9097
   26990      23.9835      43.2044
   26991      23.9895      43.1345
   26992      23.9721      42.9455
   26993      23.8959      42.8447
   26994      23.8088      42.6826
   26995      23.8030      42.8850
   26996      23.7896      43.1293
   26997      23.7168      42.9274
   26998      23.7817      43.0526
   26999      23.7084      43.0054
   27000      23.7427      43.1219
   27001      23.5910      42.9147
   27002      23.6137      42.8457
   27003      23.7246      43.0653
   27004      23.8211      42.9338
   27005      23.8977      43.1236
   27006      23.9416      43.0777
   27007      23.9453      43.4340
   27008      23.8557      42.8661
   27009      23.8524      42.9711
   27010      23.8690      43.5388
   27011      23.7887      43.1820
   27012      23.7774      42.5748
   27013      23.7808      42.8891
   27014      23.6631      42.5907
   27015      23.8602      42.8081
   27016      23.7669      42.3161
   27017      23.7820      42.4133
   27018      23.7525      42.4487
   27019      23.7138      42.6728
   27020      23.7348      42.8585
   27021      23.7429      43.2018
   27022      23.7058      42.9039
   27023      23.6340      42.6669
   27024      23.7513      43.0888
   27025      23.7634      43.1073
   27026      23.7667      42.8850
   27027      23.7228      42.7526
   27028      23.7415      42.6997
   27029      23.7862      42.8439
   27030      23.9138      42.8259
   27031      23.7430      42.8368
   27032      23.8357      42.7201
   27033      23.8092      43.0329
   27034      23.8348      43.5702
   27035      23.7653      42.6030
   27036      23.7174      42.9903
   27037      23.7446      42.6758
   27038      23.7921      43.2262
   27039      23.7353      42.6691
   27040      23.9667      43.2893
   27041      23.8832      43.2384
   27042      23.9833      43.3713
   27043      23.8982      43.1013
   27044      23.9404      43.3830
   27045      23.9706      42.4541
   27046      23.9970      43.2011
   27047      24.0234      43.4979
   27048      24.0057      43.4285
   27049      23.9848      43.1037
   27050      23.9986      42.6320
   27051      23.9382      43.0362
   27052      23.8017      43.2439
   27053      23.9588      43.4145
   27054      23.8666      42.9550
   27055      23.8479      43.0009
   27056      23.8199      43.0409
   27057      23.9441      42.9250
   27058      23.8520      43.1661
   27059      23.7614      42.6981
   27060      23.8344      42.8959
   27061      23.8246      42.5040
   27062      23.7476      43.1777
   27063      23.8484      43.3420
   27064      23.7870      43.1767
   27065      23.8228      43.3913
   27066      23.7962      42.7902
   27067      23.6931      43.3385
   27068      23.7190      43.2960
   27069      23.8511      43.7521
   27070      23.8768      43.0164
   27071      23.8934      43.5672
   27072      23.8466      43.1804
   27073      23.8619      43.5245
   27074      23.9017      43.5955
   27075      23.9129      43.3698
   27076      23.8753      43.3729
   27077      23.7787      43.2238
   27078      23.7672      43.6691
   27079      23.8011      43.2875
   27080      23.7744      43.0733
   27081      23.7146      43.7626
   27082      23.7531      43.4011
   27083      23.6628      43.6437
   27084      23.7159      43.9966
   27085      23.6526      43.4228
   27086      23.6757      43.4948
   27087      23.6905      43.8349
   27088      23.7054      43.2606
   27089      23.7010      43.2869
   27090      23.6815      43.5070
   27091      23.8149      43.9863
   27092      23.6965      43.3354
   27093      23.6713      43.8306
   27094      23.6712      43.1218
   27095      23.6276      43.0378
   27096      23.6471      43.6525
   27097      23.7441      44.5781
   27098      23.6139      43.4785
   27099      23.6667      43.4791
   27100      23.8838      44.2885
   27101      23.8539      43.4703
   27102      23.8521      43.9768
   27103      23.8524      44.1251
   27104      23.8586      43.3633
   27105      23.8543      43.6763
   27106      23.8209      43.0516
   27107      23.7767      43.6795
   27108      23.8909      43.4787
   27109      23.8849      44.5039
   27110      23.9660      44.8828
   27111      23.8435      43.9355
   27112      23.8045      43.4029
   27113      23.9370      44.2747
   27114      23.8328      43.4086
   27115      23.9011      43.8252
   27116      23.7359      43.2541
   27117      23.7949      43.8949
   27118      23.7647      44.1196
   27119      23.7697      43.5289
   27120      23.7382      43.7087
   27121      23.7098      43.7725
   27122      23.8733      43.9017
   27123      23.8388      43.6253
   27124      23.7305      43.6659
   27125      23.8487      43.8208
   27126      23.8065      43.5808
   27127      23.7820      43.3698
   27128      23.7637      43.7462
   27129      23.8404      43.8595
   27130      23.6595      43.2517
   27131      23.7968      44.0996
   27132      23.8368      43.8765
   27133      23.7860      43.2981
   27134      23.7896      43.9487
   27135      23.8070      43.7667
   27136      23.8490      43.4507
   27137      23.9236      43.5520
   27138      23.9002      43.0355
   27139      23.8071      43.4954
   27140      23.8787      43.3308
   27141      23.8004      43.4830
   27142      23.7698      43.1034
   27143      23.6830      43.4588
   27144      23.7609      43.5392
   27145      23.7166      42.9709
   27146      23.9180      43.6315
   27147      23.7312      43.2806
   27148      23.8148      43.3033
   27149      23.9090      43.7661
   27150      23.8762      43.2257
   27151      23.8452      43.3793
   27152      23.8987      43.1738
   27153      23.8952      43.2623
   27154      23.8969      43.2693
   27155      23.7570      43.3233
   27156      23.8847      43.7100
   27157      23.7946      43.1135
   27158      23.9352      43.0743
   27159      23.9667      43.4136
   27160      24.0567      43.4622
   27161      24.0489      43.5368
   27162      23.8730      43.3980
   27163      23.8320      43.8347
   27164      23.9859      43.7557
   27165      24.0007      43.6663
   27166      23.8916      43.0222
   27167      23.9730      42.9478
   27168      24.0514      42.6779
   27169      23.9962      43.3756
   27170      24.0704      43.3253
   27171      23.9396      43.3133
   27172      23.8414      43.2052
   27173      23.9730      43.2164
   27174      23.9516      43.0748
   27175      23.8920      43.2210
   27176      23.9812      43.1879
   27177      23.9596      43.3280
   27178      23.9467      43.8316
   27179      24.0132      44.0439
   27180      24.0453      43.9845
   27181      24.0077      44.3981
   27182      23.9739      44.6185
   27183      24.0356      43.6727
   27184      24.0494      44.6380
   27185      24.1059      44.1260
   27186      24.0759      43.9941
   27187      24.0683      44.1532
   27188      24.0382      44.6796
   27189      23.9572      43.4603
   27190      23.9973      43.8338
   27191      24.1038      43.6674
   27192      24.1107      43.6812
   27193      24.0724      44.4166
   27194      24.0607      44.1461
   27195      23.9777      43.6813
   27196      24.0147      44.1925
   27197      24.0778      45.5144
   27198      24.0616      45.0924
   27199      24.0386      44.4137
   27200      23.9857      44.0630
   27201      23.8699      43.0933
   27202      23.9613      43.2683
   27203      23.8461      43.1317
   27204      23.9114      43.2118
   27205      23.7983      43.4596
   27206      23.8619      42.9064
   27207      23.8294      42.9533
   27208      23.7982      43.7959
   27209      23.7279      42.8602
   27210      23.9565      44.1698
   27211      23.9957      44.4552
   27212      23.9511      43.6925
   27213      24.0589      43.9755
   27214      24.0637      43.4439
   27215      24.0057      43.6779
   27216      23.9926      43.5799
   27217      23.8972      42.9580
   27218      24.0066      43.5331
   27219      23.9218      43.2109
   27220      23.9506      42.9462
   27221      23.9574      43.3967
   27222      23.9486      43.0297
   27223      23.8571      42.9893
   27224      23.9079      42.7801
   27225      23.8180      43.3581
   27226      23.8515      42.5732
   27227      23.8856      43.1240
   27228      23.9142      43.1794
   27229      23.8878      44.1828
   27230      23.9562      44.7276
   27231      23.8344      43.4711
   27232      23.9006      42.9100
   27233      23.9018      43.2005
   27234      23.8000      43.1434
   27235      23.8051      43.3661
   27236      23.8715      43.1173
   27237      23.9183      42.8625
   27238      23.9882      43.5187
   27239      23.9874      43.1480
   27240      23.9667      42.9703
   27241      23.9988      43.4311
   27242      23.9104      42.9519
   27243      23.9747      43.8556
   27244      23.9380      43.6947
   27245      24.0272      44.0378
   27246      23.9168      42.4277
   27247      23.7545      43.3598
   27248      23.7974      43.5501
   27249      23.7976      43.2402
   27250      23.7703      42.7959
   27251      23.8888      43.9152
   27252      23.8207      43.6804
   27253      23.8678      43.8189
   27254      23.9729      43.0386
   27255      23.9459      43.1314
   27256      23.9761      43.3377
   27257      23.9881      43.4506
   27258      23.9612      43.3871
   27259      24.0116      42.6229
   27260      24.0033      42.8450
   27261      24.0669      42.9158
   27262      24.0171      43.3182
   27263      24.1241      43.5155
   27264      24.0834      43.4604
   27265      24.0414      43.0755
   27266      23.9651      43.2518
   27267      24.1033      42.9974
   27268      24.1871      43.1149
   27269      24.1025      43.0343
   27270      24.2366      43.4616
   27271      24.1816      43.6850
   27272      24.2883      43.9069
   27273      24.2970      43.3983
   27274      24.1580      42.9554
   27275      24.2295      42.7032
   27276      24.1825      43.3428
   27277      24.0862      42.9479
   27278      23.9924      42.4573
   27279      23.9678      42.5623
   27280      23.9244      42.4626
   27281      24.0149      42.7779
   27282      24.0373      43.2205
   27283      24.0140      42.7132
   27284      23.9584      42.4684
   27285      24.0267      42.6056
   27286      24.0216      42.8075
   27287      24.0665      43.1573
   27288      24.0078      42.9402
   27289      24.1387      43.0870
   27290      24.2496      43.2230
   27291      24.1861      43.0365
   27292      24.1377      42.3806
   27293      24.1850      42.6699
   27294      24.2191      42.7359
   27295      24.2928      43.4304
   27296      24.1574      43.3019
   27297      24.3011      43.8803
   27298      24.2290      43.2772
   27299      24.3144      44.7282
   27300      24.3330      44.1273
   27301      24.3243      43.3155
   27302      24.2003      43.9718
   27303      24.2767      44.1603
   27304      24.2933      43.9018
   27305      24.1723      43.2458
   27306      24.2537      44.4922
   27307      24.3360      44.2414
   27308      24.2684      44.5772
   27309      24.2708      44.6277
   27310      24.2308      44.2486
   27311      24.2779      44.4413
   27312      24.2903      44.6813
   27313      24.3731      43.3188
   27314      24.2329      43.0050
   27315      24.3208      43.8942
   27316      24.2224      43.3827
   27317      24.1469      42.5036
   27318      24.1211      42.5536
   27319      24.2226      43.0568
   27320      24.1442      42.7984
   27321      24.1455      43.0180
   27322      24.1296      42.7230
   27323      24.0605      42.8202
   27324      24.0790      42.9764
   27325      24.0822      42.6335
   27326      23.9518      42.9836
   27327      24.0665      42.8602
   27328      24.0357      43.2115
   27329      24.0234      43.2935
   27330      24.0474      43.3006
   27331      24.0875      43.1292
   27332      24.1344      43.1466
   27333      24.0533      43.0668
   27334      24.0079      42.8683
   27335      23.9429      43.4226
   27336      24.0177      42.7694
   27337      23.8918      43.2015
   27338      23.9078      43.6718
   27339      23.9762      43.0986
   27340      24.0030      43.2880
   27341      23.9070      43.5709
   27342      23.8938      43.3396
   27343      23.7882      43.0189
   27344      23.8794      43.3400
   27345      23.8472      42.9760
   27346      23.8807      43.3954
   27347      23.9328      43.1698
   27348      23.7961      42.7288
   27349      24.0060      43.3968
   27350      23.9234      43.3105
   27351      23.9253      43.6558
   27352      23.9825      43.8553
   27353      23.9436      43.4629
   27354      23.9422      43.0949
   27355      24.0596      43.4755
   27356      24.1409      43.6445
   27357      24.0527      43.7791
   27358      24.0669      43.8130
   27359      24.0202      43.6331
   27360      24.0243      43.9893
   27361      24.0558      43.9625
   27362      24.0322      43.6327
   27363      24.0103      43.3247
   27364      24.0161      43.6595
   27365      24.0078      43.8334
   27366      23.9671      43.8330
   27367      23.9341      43.3462
   27368      23.9494      43.9534
   27369      23.9600      43.9082
   27370      23.8743      43.7793
   27371      23.8759      43.7562
   27372      23.9156      43.8830
   27373      23.8893      44.2727
   27374      23.9465      44.0032
   27375      23.9105      44.1803
   27376      23.8012      43.5222
   27377      23.8123      43.7865
   27378      23.8108      43.2483
   27379      23.7158      43.5210
   27380      23.6726      43.2939
   27381      23.8671      43.7733
   27382      23.9477      43.8054
   27383      23.8956      44.0831
   27384      23.9402      45.7078
   27385      23.8641      44.7486
   27386      23.9362      45.3049
   27387      24.0227      44.4243
   27388      23.9811      43.8180
   27389      23.9937      43.8137
   27390      23.9125      43.0660
   27391      23.8018      43.0579
   27392      23.8012      43.3175
   27393      23.7396      43.7037
   27394      23.7388      43.6244
   27395      23.7322      43.2723
   27396      23.7063      43.5563
   27397      23.8284      43.9870
   27398      24.0169      43.5616
   27399      23.9804      43.4394
   27400      23.9085      44.0764
   27401      23.7287      43.8404
   27402      23.8413      43.8005
   27403      23.8035      43.8612
   27404      23.7862      43.5841
   27405      23.8354      43.8364
   27406      23.7578      43.0752
   27407      23.8776      44.0387
   27408      23.8534      43.9801
   27409      23.9053      43.4575
   27410      23.8721      43.2340
   27411      23.7689      43.2572
   27412      23.7747      43.1459
   27413      23.8508      43.7849
   27414      23.9413      44.1928
   27415      23.8337      43.3374
   27416      23.8313      43.9972
   27417      23.9069      43.1989
   27418      23.8635      43.6218
   27419      23.8248      43.7778
   27420      23.8450      43.3440
   27421      23.8968      43.6050
   27422      24.0090      44.1180
   27423      23.9112      43.7154
   27424      23.9810      43.9622
   27425      24.0170      43.8718
   27426      24.0382      43.9143
   27427      24.0781      44.5305
   27428      23.9894      44.0090
   27429      24.0089      44.0055
   27430      23.8976      43.3251
   27431      23.9282      43.1256
   27432      23.8475      43.1803
   27433      23.8890      43.1314
   27434      23.8924      43.3269
   27435      23.8245      43.3501
   27436      23.8557      43.3784
   27437      23.9110      43.9088
   27438      23.9179      43.3726
   27439      23.8638      43.7176
   27440      23.8888      43.8427
   27441      23.9654      43.6193
   27442      23.8791      42.9846
   27443      23.9687      43.1007
   27444      23.9687      43.2873
   27445      23.9047      43.3142
   27446      23.9675      43.5532
   27447      24.0132      43.7046
   27448      23.9978      43.3717
   27449      23.9810      43.8207
   27450      24.0165      43.4463
   27451      23.9354      43.7766
   27452      23.9476      43.9573
   27453      23.9334      43.3641
   27454      23.9353      44.0980
   27455      23.8226      43.5753
   27456      23.8754      43.4417
   27457      23.8933      43.7799
   27458      23.9126      43.7644
   27459      24.0067      43.8695
   27460      23.9423      43.4761
   27461      23.9350      44.9051
   27462      23.9849      45.5704
   27463      23.9110      45.2521
   27464      23.9685      43.3189
   27465      24.0300      43.8888
   27466      24.0747      45.0900
   27467      23.9433      44.8241
   27468      23.9985      44.4874
   27469      24.0204      44.2228
   27470      24.0731      43.9202
   27471      23.9577      43.7012
   27472      23.8445      43.6277
   27473      24.0257      44.3183
   27474      23.9871      44.3306
   27475      23.9566      44.3327
   27476      23.9072      44.3081
   27477      23.8289      43.8311
   27478      23.9550      43.7106
   27479      23.8649      43.9515
   27480      23.9074      43.6342
   27481      24.0594      44.2298
   27482      24.0421      44.2081
   27483      24.0573      44.2181
   27484      23.9150      43.8121
   27485      23.9406      44.1423
   27486      23.7969      43.4772
   27487      23.9488      43.7102
   27488      23.9210      43.4976
   27489      23.8431      43.9342
   27490      23.9448      44.1351
   27491      23.9398      44.8717
   27492      24.0061      44.3809
   27493      23.8495      43.6173
   27494      23.9358      44.5567
   27495      23.9596      44.6177
   27496      23.8440      43.9106
   27497      23.8975      43.3706
   27498      23.9401      44.0753
   27499      23.8983      44.1025
   27500      23.8449      44.6008
   27501      23.8818      44.7755
   27502      23.8603      44.2771
   27503      23.9304      44.7171
   27504      23.8457      44.3185
   27505      23.9261      45.7981
   27506      23.8984      44.7349
   27507      24.0134      45.3621
   27508      23.9051      45.0832
   27509      23.8622      44.6203
   27510      23.9775      45.4810
   27511      23.9187      44.5094
   27512      23.8494      44.6286
   27513      23.8046      44.4788
   27514      23.8281      44.6196
   27515      23.8164      44.5271
   27516      23.7668      44.0773
   27517      23.8161      44.9930
   27518      23.8470      44.9070
   27519      23.8659      45.4954
   27520      23.8301      44.9279
   27521      23.9317      45.6174
   27522      23.9025      45.0453
   27523      23.8318      44.7875
   27524      23.8619      44.2289
   27525      23.8630      43.7675
   27526      23.9384      44.7600
   27527      23.9085      44.1653
   27528      23.8792      44.7300
   27529      23.9343      44.2545
   27530      23.9341      45.3375
   27531      24.0047      45.2724
   27532      24.0447      44.9917
   27533      23.9974      45.2962
   27534      24.0015      45.6196
   27535      24.0612      45.7709
   27536      23.9839      45.8891
   27537      24.0221      45.5288
   27538      23.9518      45.3072
   27539      24.0313      46.0383
   27540      24.0554      46.2074
   27541      24.0818      46.4635
   27542      24.1027      46.2524
   27543      24.0394      45.8867
   27544      24.0441      45.5633
   27545      23.9544      45.6573
   27546      24.0150      46.7300
   27547      24.1396      46.2494
   27548      24.0856      45.5466
   27549      24.1046      45.9497
   27550      24.0272      45.6573
   27551      24.0830      45.5638
   27552      23.9834      45.1809
   27553      24.1069      45.0874
   27554      23.9683      44.6720
   27555      23.8309      43.8832
   27556      24.0574      44.1184
   27557      24.0550      45.3194
   27558      24.0381      44.4529
   27559      24.0246      44.6615
   27560      24.0304      45.0873
   27561      23.9606      44.4896
   27562      23.9496      44.4829
   27563      24.0646      45.3856
   27564      24.0770      45.0271
   27565      23.9938      45.6601
   27566      24.0793      46.2962
   27567      23.9763      45.6230
   27568      23.9802      45.3831
   27569      24.0027      44.9571
   27570      24.0430      45.6390
   27571      24.0130      44.3930
   27572      24.0027      44.7862
   27573      24.0503      45.4152
   27574      23.9313      45.0257
   27575      24.0312      44.8211
   27576      24.1130      46.0007
   27577      24.1594      47.0671
   27578      24.1887      47.6256
   27579      24.1808      46.5069
   27580      24.2010      46.3487
   27581      24.1616      47.0178
   27582      24.2131      46.2210
   27583      24.1397      45.8527
   27584      24.2426      45.6838
   27585      24.2047      46.2123
   27586      24.1127      46.5537
   27587      24.1429      45.8413
   27588      24.0001      45.0512
   27589      23.9929      45.3571
   27590      24.0644      45.0664
   27591      24.1288      44.6613
   27592      24.0257      45.8389
   27593      24.0400      45.4058
   27594      24.0506      45.7119
   27595      24.1684      46.2683
   27596      24.1670      47.0407
   27597      24.1090      45.6991
   27598      24.1009      46.7279
   27599      24.1066      45.8291
   27600      24.0826      45.9816
   27601      24.1072      46.5635
   27602      23.9808      44.7375
   27603      24.0514      46.0606
   27604      24.0398      45.3973
   27605      23.9916      45.1135
   27606      23.8782      44.0677
   27607      24.0119      45.3794
   27608      24.0453      45.5807
   27609      24.0253      44.5674
   27610      24.0195      44.2476
   27611      24.0301      44.4409
   27612      23.9568      43.9429
   27613      23.9866      44.0498
   27614      23.9322      43.7658
   27615      23.8577      43.8658
   27616      23.9058      43.2020
   27617      23.9300      44.0154
   27618      23.9230      43.9370
   27619      23.8471      44.1198
   27620      23.9227      44.8258
   27621      24.0931      44.1038
   27622      24.0744      44.2900
   27623      23.9898      44.3382
   27624      23.9172      43.8333
   27625      23.8965      43.9686
   27626      24.0078      44.1385
   27627      24.0820      43.7518
   27628      24.0754      44.2328
   27629      24.0130      43.7522
   27630      24.0109      44.3248
   27631      24.0198      43.9882
   27632      23.9703      44.4584
   27633      23.9778      44.5414
   27634      23.9803      44.2537
   27635      24.0399      44.4099
